table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
8,3,10,2,0,2,continuous,0,continuous_scalar,0.17582387099317767,0.5513687600644123,0.052334943639291406,0.024718196457326647
8,3,11,21,2,6,categorical,3,threshold_binning,0.006576605949147562,0.43623188405797103,-0.005491143317230307,0.004025764895330131
9,4,0,10,1,2,continuous,0,continuous_scalar,0.017512640940111276,0.2852124183006536,0.004558823529411749,0.012499999999999956
9,4,1,20,2,2,continuous,0,continuous_scalar,0.027889955032400507,0.2999183006535948,0.009999999999999964,0.012499999999999956
9,4,2,29,3,3,continuous,0,continuous_scalar,0.17248728454112003,0.878921568627451,0.07717320261437913,0.013888888888889062
9,4,3,2,0,2,continuous,0,continuous_scalar,0.1831308887867336,0.5709967320261438,0.0026797385620914937,-0.004411764705882337
9,4,4,6,0,6,continuous,0,continuous_scalar,0.0661726761323427,0.2965686274509804,0.004117647058823515,0.012499999999999956
9,4,5,8,1,0,continuous,0,continuous_scalar,0.178532945790707,0.484640522875817,-0.01070261437908493,-0.016911764705882293
9,4,6,7,0,7,continuous,0,continuous_scalar,0.02990935025449666,0.33513071895424834,-0.001764705882352935,0.0
9,4,7,12,1,4,continuous,0,continuous_scalar,0.0062065183474214,0.14665032679738563,0.0,-0.028594771241829964
9,4,8,3,0,3,categorical,3,prototype_discretization,0.0024529171882691422,0.20359477124183006,0.007499999999999974,0.012499999999999956
9,4,9,0,0,0,continuous,0,continuous_scalar,0.0014044522855484293,0.24934640522875817,0.011944444444444402,0.010294117647058787
9,4,10,18,2,0,continuous,0,continuous_scalar,0.17293895228166845,0.8642156862745098,0.13810457516339875,-0.016094771241830008
9,4,11,9,1,1,continuous,0,continuous_scalar,0.1413614184191808,0.2830065359477124,-0.007042483660130694,-0.014705882352941124
10,4,0,10,1,2,continuous,0,continuous_scalar,0.1619337318105532,0.43846153846153846,0.021282051282051316,-0.023717948717948634
10,4,1,26,3,2,continuous,0,continuous_scalar,0.0750639786904802,0.31987179487179485,0.001410256410256494,-0.007051282051282026
