table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
33,4,dummy,0.29914529914529914,0.25,0.29508196721311475,0.25,0.11392405063291139,0.5,1.3511794832244628
33,4,logistic,0.8774928774928775,0.878986498814085,0.7868852459016393,0.7780701754385965,0.7774371357775433,0.9550622865920083,0.4422968927372076
33,4,random_forest,0.9914529914529915,0.9896232439335887,0.8688524590163934,0.8584795321637426,0.8682598039215687,0.9861632900534503,0.2974794685182124
33,4,extra_trees,0.9686609686609686,0.9695904032110928,0.819672131147541,0.8154970760233917,0.8157191106107513,0.9627295866965124,0.4218754766489592
34,4,dummy,0.28738317757009346,0.25,0.2894736842105263,0.25,0.11224489795918367,0.5,1.3758167098750418
34,4,logistic,0.8948598130841121,0.8970612321414476,0.881578947368421,0.8862914862914862,0.8811350683727314,0.9665265402687675,0.40897386853853707
34,4,random_forest,0.9836448598130841,0.9842598074038993,0.9078947368421053,0.909018759018759,0.9101077217356287,0.9905701405560083,0.27786644265633936
34,4,extra_trees,0.9742990654205608,0.975340397821454,0.8552631578947368,0.8557359307359308,0.8554770711394426,0.9763069536246471,0.4276502107182579
35,2,dummy,0.5764705882352941,0.5,0.5833333333333334,0.5,0.3684210526315789,0.5,0.6792898582357385
35,2,logistic,0.95,0.9492630385487528,0.9666666666666667,0.9657142857142857,0.9657142857142857,0.9954285714285713,0.09918634073118064
35,2,random_forest,0.9970588235294118,0.9965277777777778,0.9833333333333333,0.98,0.9827536648462202,0.9977142857142857,0.17512590903349304
35,2,extra_trees,1.0,1.0,0.9333333333333333,0.937142857142857,0.9321266968325792,0.976,0.3649760545526096
36,4,dummy,0.33070866141732286,0.25,0.3283582089552239,0.25,0.12359550561797752,0.5,1.3669183278166437
36,4,logistic,0.7296587926509186,0.7313479536709473,0.6865671641791045,0.6933292197998081,0.6845275020678246,0.888391379861968,0.7982964404358698
36,4,random_forest,0.9816272965879265,0.9817994321016077,0.8059701492537313,0.8035136432195256,0.8004578754578755,0.9470037478861009,0.6181677089166966
36,4,extra_trees,0.9658792650918635,0.969775046016147,0.6567164179104478,0.6574317839023721,0.6503718588322247,0.9042862638450873,0.7563715840521593
37,3,dummy,0.3848396501457726,0.3333333333333333,0.38333333333333336,0.3333333333333333,0.18473895582329317,0.5,1.0875137737942344
37,3,logistic,0.641399416909621,0.6551729415365779,0.5666666666666667,0.5677622498274673,0.5689055764149632,0.6842919125527821,1.0697289210331982
37,3,random_forest,0.9941690962099126,0.9949494949494949,0.8166666666666667,0.8174171842650103,0.8188354090987718,0.9512482338569295,0.5505720441467684
37,3,extra_trees,0.9970845481049563,0.9974747474747474,0.7,0.6941856452726017,0.7018913702784669,0.8769233307276786,0.6857348007116215
38,2,dummy,0.5190615835777126,0.5,0.5166666666666667,0.5,0.34065934065934067,0.5,0.6926030086720091
38,2,logistic,0.9530791788856305,0.9543544164255202,0.9666666666666667,0.967741935483871,0.9666666666666667,0.9977753058954394,0.14401753046222165
38,2,random_forest,0.9970674486803519,0.9971751412429379,1.0,1.0,1.0,1.0,0.06447131867952008
38,2,extra_trees,0.9853372434017595,0.9858757062146892,0.9666666666666667,0.9666295884315907,0.9666295884315907,0.9977753058954394,0.13542041020523998
39,3,dummy,0.3515625,0.3333333333333333,0.35294117647058826,0.3333333333333333,0.17391304347826086,0.5,1.0971882553788286
39,3,logistic,0.9036458333333334,0.9043310312723191,0.7794117647058824,0.7795031055900621,0.7795031055900621,0.9099022553405071,0.574750186945882
39,3,random_forest,1.0,1.0,0.9852941176470589,0.9855072463768115,0.9848406546080964,0.9976985840075572,0.26783362420305845
39,3,extra_trees,1.0,1.0,0.8676470588235294,0.8712042788129745,0.8710506424792138,0.9774713179546666,0.49339980032955766
40,2,dummy,0.5875299760191847,0.5,0.589041095890411,0.5,0.3706896551724138,0.5,0.6772103675819953
40,2,logistic,0.9304556354916067,0.9338870431893688,0.9315068493150684,0.9267441860465117,0.9288914864601597,0.986046511627907,0.16494933028763428
40,2,random_forest,0.988009592326139,0.9871974371143806,0.9452054794520548,0.9333333333333333,0.942063492063492,0.9837209302325581,0.17309658901059027
40,2,extra_trees,0.973621103117506,0.974952539155197,0.9452054794520548,0.9383720930232557,0.9427899686520376,0.986046511627907,0.20147761182751503
41,2,dummy,0.5989583333333334,0.5,0.5970149253731343,0.5,0.37383177570093457,0.5,0.6742113194221178
41,2,logistic,0.9609375,0.9620271033314511,0.9104477611940298,0.8949074074074074,0.9042857142857144,0.9824074074074074,0.17900722864110016
41,2,random_forest,0.9973958333333334,0.9978260869565218,0.9552238805970149,0.9444444444444444,0.9525159461374911,0.9888888888888888,0.19574318317569883
41,2,extra_trees,0.9973958333333334,0.9978260869565218,0.8656716417910447,0.8453703703703703,0.8552220888355342,0.9722222222222222,0.23558831566213856
42,3,dummy,0.3802083333333333,0.3333333333333333,0.38235294117647056,0.3333333333333333,0.1843971631205674,0.5,1.0757831208553181
42,3,logistic,0.7578125,0.7442775077330976,0.7352941176470589,0.7451923076923076,0.7305916305916306,0.8696771978021977,0.7443955255328781
42,3,random_forest,0.9973958333333334,0.9977011494252874,0.75,0.717948717948718,0.717906030336663,0.9057158119658121,0.5892827763515711
42,3,extra_trees,0.9973958333333334,0.9977011494252874,0.7647058823529411,0.7548076923076924,0.7496687864334923,0.9062881562881563,0.6408159723243901
43,4,dummy,0.34417344173441733,0.25,0.3384615384615385,0.25,0.12643678160919541,0.5,1.3537612931296985
43,4,logistic,0.9132791327913279,0.9265360435159443,0.9538461538461539,0.9494949494949495,0.9538991008697333,0.9959956783457089,0.2077304871912914
43,4,random_forest,0.986449864498645,0.9877653742649257,0.9538461538461539,0.9455266955266955,0.9540775247296986,0.9976516208870605,0.25605268004605103
43,4,extra_trees,0.9728997289972899,0.9798562801009097,0.9538461538461539,0.9406565656565657,0.9518996960486322,0.9961440231108711,0.31869713632403524
44,4,dummy,0.3919308357348703,0.25,0.39344262295081966,0.25,0.1411764705882353,0.5,1.305987904202875
44,4,logistic,0.729106628242075,0.7585879105189499,0.6229508196721312,0.6263888888888889,0.6066312773845636,0.8975012395327033,0.7350453740194781
44,4,random_forest,0.9913544668587896,0.9938963449457453,0.6721311475409836,0.6194444444444445,0.6064966575044962,0.8747361410921604,0.7833957796101305
44,4,extra_trees,0.9884726224783862,0.9920581096516277,0.6557377049180327,0.6125,0.5923448532144184,0.8509246428107577,0.8822048555021428
45,3,dummy,0.3743718592964824,0.3333333333333333,0.37142857142857144,0.3333333333333333,0.18055555555555555,0.5,1.0954682663457571
45,3,logistic,0.9095477386934674,0.9087377371057187,0.8285714285714286,0.8251748251748251,0.8279621612954946,0.9573863636363636,0.38938883036585936
45,3,random_forest,0.9824120603015075,0.9816962742973546,0.8428571428571429,0.8379953379953381,0.8405584080002684,0.9614413364413364,0.371312232197637
45,3,extra_trees,0.9723618090452262,0.9741664003408971,0.8428571428571429,0.8403263403263402,0.838964167419452,0.9576291763791764,0.4113548477158102
46,4,dummy,0.31955922865013775,0.25,0.31746031746031744,0.25,0.12048192771084337,0.5,1.3560953477463908
46,4,logistic,0.8732782369146006,0.8825000508370318,0.8412698412698413,0.8597222222222223,0.8435276679841897,0.9803481126658324,0.41147413767451985
46,4,random_forest,0.9889807162534435,0.9901417463537139,0.873015873015873,0.8402777777777778,0.854252266016972,0.9505914509287698,0.5680553621660005
