table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
49,2,logistic,0.8734177215189873,0.8741599548555892,0.8571428571428571,0.8594771241830066,0.8566748566748568,0.9240196078431373,0.3309491291328411
49,2,random_forest,0.9898734177215189,0.989983583850613,0.8571428571428571,0.8586601307189543,0.8570261437908497,0.9599673202614379,0.2854971181529789
49,2,extra_trees,0.9417721518987342,0.942953880880316,0.8428571428571429,0.8464052287581699,0.8412698412698412,0.9027777777777779,0.3758549063392184
50,2,dummy,0.537467700258398,0.5,0.5362318840579711,0.5,0.3490566037735849,0.5,0.6905224504811889
50,2,logistic,0.7777777777777778,0.7734072840567254,0.6376811594202898,0.6326013513513513,0.6327443048754524,0.7314189189189189,0.6410570321265663
50,2,random_forest,1.0,1.0,0.9420289855072463,0.9396114864864865,0.9414261460101867,0.9864864864864865,0.21232917773589993
50,2,extra_trees,0.9974160206718347,0.9975961538461539,0.9420289855072463,0.941722972972973,0.941722972972973,0.9746621621621622,0.32365433519086884
51,3,dummy,0.48517520215633425,0.3333333333333333,0.49230769230769234,0.3333333333333333,0.21993127147766323,0.5,1.0448571029249074
51,3,logistic,0.8113207547169812,0.8167633415385115,0.8307692307692308,0.8645833333333334,0.8351674641148326,0.9615687183964495,0.4257262386978964
51,3,random_forest,0.9784366576819407,0.9752390468994988,0.8153846153846154,0.8370098039215685,0.8190476190476191,0.9613849327609832,0.4377340374386669
51,3,extra_trees,0.9326145552560647,0.9388941694491156,0.7692307692307693,0.8045343137254902,0.7745098039215685,0.9224777032024932,0.5482485146254892
52,3,dummy,0.45605700712589076,0.3333333333333333,0.4594594594594595,0.3333333333333333,0.20987654320987656,0.5,1.0639432060726628
52,3,logistic,0.8052256532066508,0.831586582656657,0.7162162162162162,0.7604304879846676,0.7351870241641841,0.8980108312772311,0.6580542246983276
52,3,random_forest,0.9786223277909739,0.9833788706739526,0.8378378378378378,0.8425966877979262,0.8425966877979262,0.9589285819651203,0.3692735706978025
52,3,extra_trees,0.9429928741092637,0.9543488160291439,0.8108108108108109,0.8367978770455551,0.8189340813464235,0.9505918368972578,0.406212690411362
53,2,dummy,0.5855072463768116,0.5,0.5901639344262295,0.5,0.3711340206185567,0.5,0.6768435504257686
53,2,logistic,0.9304347826086956,0.9314027556601814,0.9344262295081968,0.9383333333333332,0.932967032967033,0.9733333333333333,0.25989390398546736
53,2,random_forest,1.0,1.0,0.9344262295081968,0.9322222222222223,0.9322222222222223,0.9755555555555555,0.2638450109012941
53,2,extra_trees,0.9971014492753624,0.9975247524752475,0.8852459016393442,0.8844444444444444,0.8820767743717206,0.9722222222222221,0.3187589770002392
54,4,dummy,0.4143920595533499,0.25,0.4084507042253521,0.25,0.145,0.5,1.317316664805975
54,4,logistic,0.674937965260546,0.723318945422277,0.6619718309859155,0.7055398962092674,0.6719233147804576,0.9047417933240502,0.8034094710416677
54,4,random_forest,0.9950372208436724,0.9944707359474599,0.7887323943661971,0.7597830668317483,0.777791461412151,0.9454116042097787,0.6550764936415787
54,4,extra_trees,0.967741935483871,0.9751571879628705,0.7183098591549296,0.7388075920023182,0.7132745726495726,0.9189152020594851,0.7844206505830373
55,3,dummy,0.38663484486873506,0.3333333333333333,0.38666666666666666,0.3333333333333333,0.1858974358974359,0.5,1.0871329405811248
55,3,logistic,0.954653937947494,0.9541413266030124,0.96,0.9590185676392573,0.9610908140511264,0.9781796186251102,0.22065109473969305
55,3,random_forest,0.9928400954653938,0.9924261083743842,0.96,0.9576923076923077,0.9580757726819541,0.9934840100999879,0.15041525298754357
55,3,extra_trees,0.9976133651551312,0.9977011494252874,0.9333333333333333,0.9333775419982316,0.9365510306686778,0.9881975945094386,0.22462202829723832
56,3,dummy,0.36314363143631434,0.3333333333333333,0.36923076923076925,0.3333333333333333,0.1797752808988764,0.5,1.0956958382514306
56,3,logistic,0.8563685636856369,0.8531311134850235,0.7692307692307693,0.7654761904761904,0.76036076326774,0.924011074742782,0.4615687778890189
56,3,random_forest,0.967479674796748,0.9677370176068368,0.8615384615384616,0.8630952380952381,0.8573128998660913,0.9542282288623752,0.407899054960516
56,3,extra_trees,0.991869918699187,0.9919101969145867,0.7846153846153846,0.7801587301587302,0.7697643097643098,0.9250630579898873,0.5258557926630077
57,3,dummy,0.41025641025641024,0.3333333333333333,0.4032258064516129,0.3333333333333333,0.19157088122605362,0.5,1.0826521125562945
57,3,logistic,0.7948717948717948,0.8142966782672666,0.7580645161290323,0.78234126984127,0.7618028811867066,0.9196463498796478,0.5615912743648166
57,3,random_forest,0.9686609686609686,0.9725918145035792,0.8387096774193549,0.8490079365079365,0.842979242979243,0.9558409215911867,0.40912248899399856
