table_id,num_classes,n_total,n_train,n_test,num_features,num_continuous,num_categorical,missing_rate,rf_balanced_accuracy,spearman_gt_single,spearman_gt_permutation,spearman_gt_drop_column,topk_gt_single,topk_gt_permutation,topk_gt_drop_column
32,4,463,394,69,16,10,6,0.048056155507559394,0.90625,0.5588235294117647,-0.2996330362743989,-0.35296476689040596,0.6,0.2,0.2
33,4,412,351,61,15,13,2,0.05048543689320388,0.395477207977208,0.5642857142857142,0.6107142857142855,0.22223754698907444,0.6,0.8,0.4
34,4,504,428,76,12,7,5,0.048445767195767195,0.3071524064171123,-0.08391608391608392,0.027972027972027972,-0.09090909090909093,0.2,0.6,0.4
35,2,400,340,60,15,11,4,0.0505,0.9821428571428572,0.5428571428571428,0.5783369112982434,-0.08869595524635956,0.6,0.6,0.4
36,4,448,381,67,12,8,4,0.04780505952380952,0.8923902894491129,0.4825174825174825,0.5594405594405596,-0.4887883255043243,0.8,0.8,0.2
37,3,403,343,60,11,10,1,0.05346266636589217,0.4449760765550239,0.4909090909090909,0.3545454545454546,0.21968481058860556,0.6,0.8,0.6
38,2,401,340,61,9,6,3,0.04821280133000831,0.9036796536796536,0.5499999999999999,0.43817804600413285,0.18257418583505536,0.8,0.6,0.6
39,3,452,384,68,16,12,4,0.047428097345132744,0.9888888888888889,0.5852941176470587,-0.11413038442502785,-0.32999840028864047,0.4,0.4,0.4
40,2,490,417,73,10,8,2,0.05,0.6403100775193798,-0.05454545454545454,0.22424242424242422,0.21884599572482327,0.4,0.6,0.6
41,2,451,384,67,16,11,5,0.05072062084257206,0.7953296703296704,0.5062547360265238,0.559181386966172,0.019479071241582994,0.6,0.6,0.4
42,3,452,385,67,13,7,6,0.05411844792375766,0.5464052287581699,0.03296703296703297,0.23076923076923078,0.43191237558637263,0.2,0.6,0.8
43,4,434,368,66,11,10,1,0.05194805194805195,0.6437091503267973,0.4000000000000001,-0.03636363636363637,-0.3545454545454546,0.6,0.4,0.4
44,4,408,347,61,13,10,3,0.051470588235294115,0.5125494071146245,0.4230769230769231,0.4450549450549451,0.5872778968559531,0.6,0.6,0.6
45,3,468,397,71,13,9,4,0.05325443786982249,0.3721525600835946,0.0,0.15934065934065936,0.010989010989010988,0.2,0.6,0.2
46,4,426,363,63,9,4,5,0.05268648930620762,0.6825757575757575,0.41666666666666663,0.6166666666666666,0.5166666666666667,0.8,0.8,0.8
47,2,426,362,64,16,13,3,0.05369718309859155,0.8572874493927125,0.32647058823529407,0.3399559419247878,0.19629491013896927,0.4,0.4,0.2
48,4,501,425,76,8,5,3,0.046656686626746505,0.31922775689223054,0.09523809523809526,0.19047619047619052,0.11904761904761905,0.6,0.8,0.6
49,2,465,395,70,10,7,3,0.05956989247311828,0.7867647058823529,0.6242424242424242,0.38181818181818183,0.28926500380143194,0.6,0.6,0.6
50,2,456,387,69,8,8,0,0.04824561403508772,0.7242398648648649,-0.11904761904761905,0.2380952380952381,-0.09523809523809526,0.6,0.6,0.6
51,3,436,371,65,8,4,4,0.04472477064220184,0.5851715686274509,0.5714285714285715,0.6904761904761906,0.28571428571428575,0.8,0.8,0.6
52,3,495,421,74,8,4,4,0.04671717171717172,0.754484249840287,0.3333333333333334,0.1666666666666667,0.39761922148730094,0.6,0.8,0.6
53,2,406,345,61,10,9,1,0.04827586206896552,0.9722222222222222,0.29696969696969694,0.6079055436800646,0.6588747941611479,0.6,0.8,0.8
54,4,474,403,71,10,8,2,0.05147679324894515,0.2755887621506283,-0.38181818181818183,0.23636363636363633,-0.13939393939393938,0.2,0.8,0.4
55,3,494,419,75,12,8,4,0.05043859649122807,0.8809018567639257,0.5874125874125874,0.6619975125797373,0.25006616013654276,0.8,0.6,0.6
56,3,434,369,65,9,7,2,0.048131080389144903,0.734920634920635,0.6,-0.11666666666666665,0.27240208984279957,0.8,0.4,0.6
