table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
4,3,1,24,3,0,categorical,2,prototype_discretization,0.034504455378265374,0.4066666666666667,0.028095238095238062,0.016666666666666607
4,3,2,21,2,6,continuous,0,continuous_scalar,0.0013659481506861902,0.4295238095238095,0.038285714285714326,-0.013333333333333197
4,3,3,22,2,7,categorical,4,prototype_discretization,0.010466743501882909,0.3057142857142857,0.00857142857142854,0.02857142857142858
4,3,4,0,0,0,categorical,5,prototype_discretization,0.0014003792634786915,0.3109523809523809,-0.003238095238095173,-0.013333333333333197
4,3,5,32,3,8,categorical,3,prototype_discretization,0.0016302352681274738,0.36571428571428566,0.002095238095238128,0.0033333333333334103
4,3,6,25,3,1,continuous,0,continuous_scalar,0.3084125589888644,0.7414285714285714,0.1582857142857143,0.016666666666666607
4,3,7,28,3,4,continuous,0,continuous_scalar,0.021372564629624575,0.27238095238095233,0.0195238095238095,0.016666666666666607
4,3,8,33,3,9,continuous,0,continuous_scalar,0.0010290016890203504,0.4042857142857143,0.022857142857142843,0.011904761904761973
4,3,9,14,1,6,continuous,0,continuous_scalar,0.15208673827736338,0.3442857142857143,0.04666666666666661,0.02857142857142858
4,3,10,17,2,2,continuous,0,continuous_scalar,0.39849833572547305,0.7747619047619048,0.243047619047619,0.07523809523809522
5,4,0,17,2,1,categorical,2,threshold_binning,0.024695106141779048,0.3607954545454546,0.0005681818181818121,-0.019886363636363646
5,4,1,24,3,2,continuous,0,continuous_scalar,0.04486038216181492,0.2232298951048951,0.04886363636363642,0.011363636363636354
5,4,2,15,1,7,continuous,0,continuous_scalar,0.1851822308671778,0.4059222027972028,0.038461538461538526,0.01846590909090917
5,4,3,0,0,0,categorical,4,threshold_binning,0.18073739324459587,0.45454545454545453,0.01245629370629373,0.030594405594405627
5,4,4,18,2,2,continuous,0,continuous_scalar,0.0037608419522625917,0.22607080419580422,0.006818181818181812,0.011363636363636354
5,4,5,3,0,3,categorical,2,threshold_binning,0.026327126038449528,0.3112980769230769,0.005113636363636353,-0.015625
5,4,6,25,3,3,continuous,0,continuous_scalar,0.08927568153468458,0.36319930069930073,0.014357517482517568,0.042613636363636354
5,4,7,16,2,0,continuous,0,continuous_scalar,0.14131926166691994,0.4519230769230769,0.12082604895104901,0.13789335664335667
5,4,8,2,0,2,categorical,3,prototype_discretization,0.0002803589192203177,0.2701048951048951,0.0,0.022727272727272707
5,4,9,6,0,6,continuous,0,continuous_scalar,0.010579005939784034,0.2671547202797203,0.01223776223776225,0.022727272727272707
5,4,10,27,3,5,continuous,0,continuous_scalar,0.29298261153331134,0.6859702797202797,0.3403627622377623,0.06894667832167833
6,2,0,2,0,2,continuous,0,continuous_scalar,0.017436316192196804,0.5580065359477124,0.005882352941176494,0.0
6,2,1,33,3,8,categorical,3,threshold_binning,0.038055732748794126,0.7802287581699346,0.01944444444444453,0.01388888888888895
6,2,2,23,2,6,continuous,0,continuous_scalar,0.1915436233144766,0.9297385620915033,0.01666666666666674,0.0
6,2,3,19,2,2,continuous,0,continuous_scalar,0.1290722635062889,0.9428104575163399,0.019934640522875902,0.01388888888888895
6,2,4,21,2,4,continuous,0,continuous_scalar,0.021260118057517964,0.5580065359477124,0.0,0.01388888888888895
6,2,5,28,3,3,continuous,0,continuous_scalar,0.00294028221807836,0.4852941176470588,0.002941176470588247,0.01388888888888895
6,2,6,16,1,8,continuous,0,continuous_scalar,0.005695767220423221,0.5,0.0,0.0
6,2,7,11,1,3,continuous,0,continuous_scalar,0.0185687094451264,0.5032679738562091,0.0,0.01388888888888895
6,2,8,15,1,7,categorical,2,prototype_discretization,0.016551699446963917,0.6160130718954249,0.00833333333333337,0.01388888888888895
6,2,9,25,3,0,categorical,4,prototype_discretization,0.004026998289791639,0.5089869281045751,0.0,0.01388888888888895
6,2,10,30,3,5,continuous,0,continuous_scalar,0.22133755627211343,0.9722222222222222,0.016830065359477196,0.0277777777777779
6,2,11,29,3,4,continuous,0,continuous_scalar,0.16039606887745747,0.7589869281045751,0.0,0.0
6,2,12,8,1,0,continuous,0,continuous_scalar,0.17261917844908056,0.9436274509803921,0.011274509803921617,0.0
6,2,13,9,1,1,continuous,0,continuous_scalar,0.0004956859616906044,0.4027777777777778,0.00833333333333337,0.01388888888888895
7,4,0,4,0,4,continuous,0,continuous_scalar,0.0023766111442985755,0.26282051282051283,-0.004761904761904789,-0.036904761904761996
7,4,1,2,0,2,categorical,2,threshold_binning,0.002216566617283713,0.2523809523809524,0.009523809523809578,0.0
7,4,2,21,2,6,continuous,0,continuous_scalar,0.1724479967177971,0.36776556776556774,-0.02142857142857142,-0.0357142857142857
7,4,3,12,1,4,continuous,0,continuous_scalar,0.1871697034294052,0.34093406593406594,-0.023809523809523815,-0.025000000000000022
7,4,4,22,3,0,continuous,0,continuous_scalar,0.11378168470831775,0.6352564102564102,0.21205128205128201,0.023809523809523836
7,4,5,7,0,7,continuous,0,continuous_scalar,0.0025554129738848777,0.3457875457875458,0.0023809523809523946,0.0
7,4,6,6,0,6,continuous,0,continuous_scalar,0.00011600020093302285,0.27673992673992676,0.0023809523809523946,0.0
7,4,7,29,3,7,continuous,0,continuous_scalar,0.1579540840604852,0.3586080586080586,-0.019047619047619046,-0.011904761904761973
7,4,8,30,3,8,continuous,0,continuous_scalar,0.013908638809747156,0.4208791208791209,-0.016666666666666673,-0.011904761904761862
7,4,9,18,2,3,continuous,0,continuous_scalar,0.33080006099690884,0.5626373626373626,0.32232600732600736,-0.013095238095238049
7,4,10,25,3,3,continuous,0,continuous_scalar,0.003485543934029817,0.41510989010989013,-0.0071428571428571175,-0.023809523809523836
7,4,11,24,3,2,categorical,2,threshold_binning,0.013187696406908766,0.325,-0.0071428571428571175,0.011904761904761973
8,3,0,2,0,2,continuous,0,continuous_scalar,0.18867247386480834,0.5454545454545454,0.004545454545454586,-0.015151515151515138
8,3,1,31,3,6,continuous,0,continuous_scalar,0.07858083638657593,0.6742424242424242,0.0018939393939394699,-0.015151515151515138
8,3,2,23,2,8,continuous,0,continuous_scalar,0.049243656569198394,0.4696969696969697,0.012500000000000044,-0.02083333333333326
8,3,3,16,2,1,continuous,0,continuous_scalar,0.05460389498800834,0.3503787878787879,-0.0030303030303030277,-0.015151515151515138
8,3,4,6,0,6,continuous,0,continuous_scalar,0.062124798121041,0.32196969696969696,0.0,0.0
8,3,5,11,1,3,continuous,0,continuous_scalar,0.004280042500459964,0.5776515151515151,0.016666666666666698,-0.015151515151515138
8,3,6,30,3,5,continuous,0,continuous_scalar,0.01619298060831461,0.4583333333333333,-0.006060606060606055,0.0
8,3,7,9,1,1,continuous,0,continuous_scalar,0.07337014602610359,0.3863636363636364,0.0,0.0
8,3,8,10,1,2,continuous,0,continuous_scalar,0.007487836058343379,0.3162878787878788,0.031818181818181836,0.0
8,3,9,3,0,3,continuous,0,continuous_scalar,0.12034570050556968,0.45265151515151514,-0.009090909090909084,0.0
8,3,10,15,2,0,continuous,0,continuous_scalar,0.2929680139459152,0.9034090909090909,0.3015151515151516,0.045454545454545636
8,3,11,32,3,7,categorical,3,threshold_binning,0.052129620425661535,0.4375,-0.0030303030303030277,0.0
9,4,0,19,2,1,categorical,4,threshold_binning,0.03482262270541143,0.33055555555555555,0.001872294372294414,0.03089826839826848
9,4,1,13,1,5,continuous,0,continuous_scalar,0.00707401241328927,0.22312409812409814,0.022164502164502185,-0.007738095238095211
9,4,2,6,0,6,continuous,0,continuous_scalar,0.020473382829595457,0.17705627705627705,0.01510822510822516,0.03452380952380951
9,4,3,18,2,0,continuous,0,continuous_scalar,0.2554164694169952,0.5280303030303031,0.24813492063492068,0.11423160173160174
9,4,4,10,1,2,continuous,0,continuous_scalar,0.03772170713325836,0.25216450216450215,0.048510101010101045,0.025595238095238115
9,4,5,7,0,7,categorical,2,threshold_binning,0.017899059917763496,0.23358585858585856,-0.0033333333333333435,0.021969696969696972
9,4,6,4,0,4,categorical,2,prototype_discretization,0.02746971874418245,0.20292207792207792,0.002597402597402665,0.014231601731601762
9,4,7,3,0,3,continuous,0,continuous_scalar,0.010288065033983924,0.23648989898989897,0.003437950937950984,0.0011904761904761862
9,4,8,5,0,5,categorical,5,threshold_binning,0.010820595316618099,0.14707792207792206,-0.012272727272727279,0.02029220779220786
9,4,9,9,1,1,continuous,0,continuous_scalar,0.49435404162630986,0.44839466089466096,0.12991341991341993,0.048755411255411274
9,4,10,0,0,0,categorical,3,prototype_discretization,0.04546859782195422,0.3003246753246753,0.12314213564213569,0.10719696969696968
9,4,11,12,1,4,categorical,4,threshold_binning,0.038191727040638244,0.29848484848484846,0.01646825396825402,0.006493506493506551
10,4,0,10,1,2,categorical,3,threshold_binning,0.004607970448105967,0.3908371040723982,-0.0004776269482151152,0.0
10,4,1,5,0,5,continuous,0,continuous_scalar,0.004025448655726869,0.29066113624937157,0.02665912518853695,0.0608974358974359
10,4,2,26,3,2,continuous,0,continuous_scalar,0.027573468686835304,0.24157868275515335,0.02735042735042741,1.1102230246251565e-16
10,4,3,28,3,4,continuous,0,continuous_scalar,0.21789515431934386,0.38958019105077935,0.2859854198089492,0.04782554047259924
10,4,4,22,2,6,continuous,0,continuous_scalar,0.0004883377206976349,0.30297888386123684,-0.011639014580191075,1.1102230246251565e-16
10,4,5,7,0,7,categorical,2,threshold_binning,0.06559392934336915,0.24773755656108598,0.0,-0.038461538461538436
10,4,6,6,0,6,continuous,0,continuous_scalar,0.18518007152997326,0.45984162895927605,0.10258924082453498,0.020047762694821558
10,4,7,25,3,1,continuous,0,continuous_scalar,0.08511760992395813,0.41892911010558065,0.12356711915535448,-0.005341880341880323
10,4,8,2,0,2,categorical,3,threshold_binning,0.23814157103387126,0.3888888888888889,0.0035822021116139304,0.005341880341880434
10,4,9,27,3,3,categorical,2,threshold_binning,0.02607028049526919,0.4668803418803419,0.04066113624937153,0.008547008547008628
10,4,10,9,1,1,continuous,0,continuous_scalar,0.14530615784284934,0.4135872297637003,0.09450729009552539,0.04700854700854695
11,2,0,11,1,3,continuous,0,continuous_scalar,0.014721729383047982,0.5196428571428571,-0.0035714285714285587,0.0
11,2,1,17,2,3,continuous,0,continuous_scalar,0.015578604801175353,0.55,-0.0035714285714285587,0.0
11,2,2,12,1,4,continuous,0,continuous_scalar,0.015525808125889377,0.37857142857142856,0.0,-0.017857142857142794
11,2,3,27,3,5,continuous,0,continuous_scalar,0.027015884586517186,0.6410714285714285,-0.017857142857142794,-0.017857142857142794
11,2,4,29,3,7,continuous,0,continuous_scalar,0.001585844743645646,0.9089285714285715,0.03107142857142864,0.0
11,2,5,28,3,6,continuous,0,continuous_scalar,0.21680458776928757,0.9321428571428572,0.14857142857142866,0.012500000000000067
11,2,6,3,0,3,categorical,2,threshold_binning,0.026802080869011428,0.4839285714285714,0.0,0.0
11,2,7,20,2,6,categorical,4,threshold_binning,0.0195921654018425,0.43392857142857144,-0.014285714285714235,0.0
11,2,8,18,2,4,continuous,0,continuous_scalar,0.3471953474241672,0.9321428571428572,2.2204460492503132e-17,0.0
11,2,9,15,2,1,categorical,4,prototype_discretization,0.013134573220838443,0.4482142857142857,0.0,0.0
11,2,10,21,2,7,continuous,0,continuous_scalar,0.07908770967019225,0.49464285714285716,0.005000000000000027,0.0
11,2,11,8,1,0,categorical,3,prototype_discretization,0.014008257148324809,0.4857142857142857,-0.010714285714285676,0.0
11,2,12,10,1,2,continuous,0,continuous_scalar,0.13249766457977916,0.42321428571428577,0.0,-0.017857142857142794
11,2,13,7,0,7,continuous,0,continuous_scalar,0.07644974227628107,0.6321428571428571,0.010000000000000054,0.0
12,3,0,19,2,3,continuous,0,continuous_scalar,0.04009555628465385,0.2748792270531401,0.023633923778851207,0.031159420289854856
12,3,1,30,3,6,continuous,0,continuous_scalar,0.04639454157877292,0.4473429951690821,0.04839506172839501,0.031159420289854856
12,3,2,23,2,7,categorical,3,threshold_binning,0.040473904215655866,0.39312936124530323,0.03308641975308635,0.039184111647879716
12,3,3,6,0,6,continuous,0,continuous_scalar,0.001163508270343017,0.4538915727321524,0.018695652173912936,0.014492753623188248
12,3,4,27,3,3,continuous,0,continuous_scalar,0.09374206456418761,0.42638217928073,0.10816425120772939,0.016639828234030984
12,3,5,20,2,4,continuous,0,continuous_scalar,0.08319450119439116,0.5235909822866345,0.06370370370370364,0.047826086956521796
12,3,6,12,1,4,continuous,0,continuous_scalar,0.008148754897558216,0.57361782071927,0.020740740740740726,0.014492753623188248
12,3,7,9,1,1,continuous,0,continuous_scalar,0.1723334629832138,0.5069779924852389,0.04801932367149755,0.031159420289854856
12,3,8,26,3,2,continuous,0,continuous_scalar,0.20128203806622583,0.48443370907139016,0.05803005904455176,0.01666666666666672
12,3,9,4,0,4,categorical,6,prototype_discretization,0.15412463154475195,0.48904991948470206,0.01610305958132039,0.01666666666666672
12,3,10,18,2,2,continuous,0,continuous_scalar,0.017212867632616646,0.2872249060654858,0.08060118089103588,0.020987654320987592
12,3,11,21,2,5,continuous,0,continuous_scalar,0.1418341687676291,0.4785024154589372,0.13424584004294143,0.033306494900697814
13,4,0,27,3,2,continuous,0,continuous_scalar,0.04727538864392947,0.3217948717948718,-0.01961538461538457,-0.026556776556776573
13,4,1,19,2,1,continuous,0,continuous_scalar,0.024093168821191658,0.22417582417582418,-0.020503663003663,-0.019230769230769273
13,4,2,24,2,6,continuous,0,continuous_scalar,0.04344674746339223,0.2906593406593407,-0.04127289377289376,-0.03328754578754578
13,4,3,32,3,7,categorical,5,prototype_discretization,0.12057368940177247,0.5480769230769231,-0.008653846153846123,-0.017673992673992722
13,4,4,15,1,7,continuous,0,continuous_scalar,0.16272599156686815,0.3303113553113553,-0.0442582417582418,-0.03173076923076923
13,4,5,6,0,6,continuous,0,continuous_scalar,0.19507849997689528,0.32815934065934066,0.004258241758241787,-0.0005952380952379821
13,4,6,10,1,2,categorical,3,prototype_discretization,0.11994895819370188,0.4125,0.006153846153846221,1.1102230246251565e-16
13,4,7,21,2,3,continuous,0,continuous_scalar,0.17716563457448248,0.7095695970695971,0.20003663003663003,0.054578754578754496
13,4,8,31,3,6,continuous,0,continuous_scalar,0.008365756235762982,0.22179487179487178,-0.01476190476190482,0.00576923076923086
13,4,9,30,3,5,continuous,0,continuous_scalar,0.0045838125023096215,0.2874084249084249,-0.03887362637362637,-0.038461538461538436
13,4,10,11,1,3,continuous,0,continuous_scalar,0.08110815611449136,0.3821428571428572,-0.03233516483516476,-0.007326007326007411
13,4,11,22,2,4,continuous,0,continuous_scalar,0.0156341965052024,0.35943223443223443,-0.01403846153846149,-0.038461538461538436
14,2,0,18,2,0,continuous,0,continuous_scalar,0.03832304365264636,0.4118773946360153,0.020689655172413723,0.01724137931034475
14,2,1,16,1,8,categorical,2,threshold_binning,0.1284672729235896,0.7954980842911877,0.1587164750957854,0.0033524904214559115
14,2,2,26,2,8,categorical,4,prototype_discretization,0.13638500469166073,0.6388888888888888,0.008237547892720288,0.01724137931034475
14,2,3,35,3,7,categorical,2,threshold_binning,0.0037233292895510117,0.46503831417624525,0.0,0.0
14,2,4,37,3,9,continuous,0,continuous_scalar,0.14146573426558579,0.7126436781609196,0.0351532567049808,0.01724137931034475
14,2,5,17,1,9,categorical,4,threshold_binning,0.006970312707531405,0.7538314176245211,0.1255747126436781,0.01388888888888884
14,2,6,0,0,0,continuous,0,continuous_scalar,0.2792864955984758,0.5919540229885057,0.13132183908045975,0.024425287356321768
14,2,7,10,1,2,continuous,0,continuous_scalar,0.09651915445890895,0.5014367816091954,0.015134099616858188,0.0
14,2,8,8,1,0,continuous,0,continuous_scalar,0.006836487245420601,0.46360153256704983,-0.008333333333333304,-0.01388888888888884
14,2,9,14,1,6,continuous,0,continuous_scalar,0.1380497921737205,0.5814176245210728,0.039272030651340994,0.01724137931034475
14,2,10,7,0,7,continuous,0,continuous_scalar,0.023973372992909282,0.4918582375478927,0.023467432950191512,0.0033524904214559115
15,2,0,20,2,6,continuous,0,continuous_scalar,0.018750807673695,0.46969696969696967,0.0,0.0
15,2,1,17,2,3,continuous,0,continuous_scalar,0.12238517666825342,0.5454545454545454,0.039393939393939405,0.015151515151515138
15,2,2,12,1,4,categorical,3,prototype_discretization,0.10275492293107928,0.6515151515151515,0.0030303030303030277,0.0
15,2,3,30,3,7,categorical,3,prototype_discretization,3.275348060429161e-05,0.6666666666666666,0.0,0.0
15,2,4,16,2,2,continuous,0,continuous_scalar,0.20824151188980547,0.8484848484848485,0.06666666666666672,0.0
15,2,5,9,1,1,categorical,3,threshold_binning,0.09957690751143192,0.696969696969697,-0.0030303030303030277,0.0
15,2,6,28,3,5,continuous,0,continuous_scalar,0.2336586466022342,0.8181818181818181,0.11212121212121214,0.0
15,2,7,10,1,2,continuous,0,continuous_scalar,0.00362299343912723,0.5303030303030303,0.0,0.0
15,2,8,26,3,3,continuous,0,continuous_scalar,0.12317306813274329,0.5606060606060606,0.045454545454545456,0.015151515151515138
15,2,9,14,2,0,categorical,2,threshold_binning,0.0013128543787810306,0.5151515151515151,0.0,0.0
15,2,10,24,3,1,categorical,3,threshold_binning,0.08649035729224486,0.7121212121212122,0.003030303030302983,0.0
16,3,0,9,1,1,categorical,5,prototype_discretization,0.013890985952741004,0.3688163688163688,0.002564102564102533,0.027972027972027913
16,3,1,10,1,2,categorical,4,threshold_binning,0.09556016065867808,0.3917378917378917,0.013286713286713247,0.012820512820512775
16,3,2,0,0,0,categorical,3,threshold_binning,0.007802899248870741,0.3569023569023569,-0.0121212121212122,0.012820512820512775
16,3,3,29,3,6,continuous,0,continuous_scalar,0.38533576274204756,0.6569541569541569,0.22424242424242422,0.2232582232582233
16,3,4,12,1,4,continuous,0,continuous_scalar,0.006825326756144826,0.37101787101787104,0.028438228438228387,0.015151515151515138
16,3,5,1,0,1,categorical,2,prototype_discretization,2.495117076099217e-07,0.2895622895622896,0.0030303030303030277,0.015151515151515138
16,3,6,17,2,3,continuous,0,continuous_scalar,0.00830507814632281,0.29318829318829315,0.00862470862470861,0.0
16,3,7,18,2,4,categorical,2,threshold_binning,0.07076694623746964,0.5071225071225071,0.10492100492100494,0.027972027972027913
16,3,8,4,0,4,continuous,0,continuous_scalar,0.12902478522567368,0.35923335923335925,0.016083916083916062,0.030303030303030276
16,3,9,16,2,2,categorical,3,threshold_binning,0.0001270447939515912,0.2707847707847708,-0.0009324009324009896,0.030303030303030276
16,3,10,8,1,0,categorical,2,threshold_binning,0.010153911731453148,0.3247863247863248,0.002564102564102555,0.030303030303030276
16,3,11,7,0,7,categorical,2,prototype_discretization,0.0054069490563023286,0.3148148148148148,0.01678321678321675,0.030303030303030276
16,3,12,5,0,5,continuous,0,continuous_scalar,0.013731441086825905,0.3131313131313131,0.012820512820512775,0.0
16,3,13,22,2,8,continuous,0,continuous_scalar,0.02714976966994281,0.34744884744884746,0.036363636363636334,0.0174825174825175
16,3,14,15,2,1,categorical,3,prototype_discretization,0.06472648504046256,0.4230769230769231,0.04309764309764304,0.045454545454545414
16,3,15,20,2,6,continuous,0,continuous_scalar,0.1611922041414057,0.4151774151774152,0.21486661486661482,0.20150220150220144
17,2,0,20,2,5,continuous,0,continuous_scalar,0.29939281688613467,0.7992359932088284,0.03132427843803058,0.0
17,2,1,26,3,3,continuous,0,continuous_scalar,0.005588641343193246,0.4698641765704584,0.0,0.0
17,2,2,11,1,3,continuous,0,continuous_scalar,0.0023593446041362967,0.5152801358234296,0.0,0.0
17,2,3,15,2,0,continuous,0,continuous_scalar,0.004266438504182324,0.47580645161290325,0.0,0.0
17,2,4,10,1,2,categorical,5,threshold_binning,0.005159045991862498,0.4847198641765704,0.0,0.0
17,2,5,16,2,1,continuous,0,continuous_scalar,0.2402621934468834,0.6808149405772496,-0.0032258064516129,-0.016129032258064502
17,2,6,6,0,6,continuous,0,continuous_scalar,1.067665371124497e-05,0.3629032258064516,0.0,0.0
17,2,7,24,3,1,categorical,2,prototype_discretization,0.008775450215431066,0.7071307300509337,0.0,0.0
17,2,8,1,0,1,categorical,2,threshold_binning,0.00048611388365673767,0.4367572156196944,0.0,0.0
17,2,9,7,0,7,continuous,0,continuous_scalar,0.002991260702705249,0.41129032258064513,0.0,0.0
17,2,10,3,0,3,categorical,2,prototype_discretization,0.0013316552974024672,0.47368421052631576,0.0,0.0
17,2,11,23,3,0,continuous,0,continuous_scalar,0.411908712498422,0.9838709677419355,0.25280135823429545,0.013157894736842035
17,2,12,28,3,5,categorical,6,threshold_binning,0.014895174527041064,0.8344651952461799,-0.0032258064516129,0.0
17,2,13,21,2,6,continuous,0,continuous_scalar,0.0025724754452377736,0.5445670628183361,0.0,0.0
18,4,0,18,2,4,continuous,0,continuous_scalar,0.03363201018918025,0.3935661764705882,0.038272058823529354,0.0
18,4,1,9,1,1,continuous,0,continuous_scalar,0.0004133874895737452,0.3266544117647059,0.020624999999999984,0.012499999999999956
18,4,2,19,2,5,continuous,0,continuous_scalar,0.047589030071090735,0.43676470588235294,0.08624999999999998,0.01966911764705881
18,4,3,4,0,4,continuous,0,continuous_scalar,0.19388237576937192,0.4476102941176471,-0.008088235294117684,0.03125
18,4,4,12,1,4,continuous,0,continuous_scalar,0.1252686976183361,0.5332720588235295,0.09033088235294111,0.030330882352941124
18,4,5,14,2,0,continuous,0,continuous_scalar,0.3108352717752113,0.4373161764705882,0.01136029411764703,0.012499999999999956
18,4,6,0,0,0,continuous,0,continuous_scalar,0.00027964738520012576,0.20349264705882353,0.013566176470588198,0.0
18,4,7,11,1,3,continuous,0,continuous_scalar,0.047928150697214615,0.4645220588235294,0.06437499999999996,0.03125
18,4,8,21,3,1,continuous,0,continuous_scalar,0.0042075593915404325,0.22003676470588235,0.03290441176470586,0.01378676470588236
