table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
51,3,0,22,2,4,categorical,2,prototype_discretization,0.1067489968557995,0.4485294117647059,0.04901960784313712,-0.011642156862745168
51,3,1,6,0,6,categorical,4,prototype_discretization,0.14847549280495884,0.5337009803921569,0.06029411764705872,0.02083333333333326
51,3,2,28,3,3,continuous,0,continuous_scalar,0.4458088612928185,0.4221813725490196,0.055514705882352855,0.011642156862744946
51,3,3,20,2,2,categorical,5,threshold_binning,0.10522446656451541,0.349264705882353,-0.00208333333333337,-0.04166666666666674
51,3,4,30,3,5,categorical,2,prototype_discretization,0.019798423723896102,0.4264705882352941,0.021813725490196022,0.012867647058823484
51,3,5,3,0,3,continuous,0,continuous_scalar,0.04538377735081446,0.29963235294117646,-0.024754901960784358,0.05208333333333326
51,3,6,23,2,5,continuous,0,continuous_scalar,0.00020860839058642138,0.32169117647058826,0.03259803921568618,-0.03921568627450989
51,3,7,19,2,1,continuous,0,continuous_scalar,0.1283513730166108,0.4393382352941176,0.15931372549019598,0.11458333333333331
52,3,0,6,0,6,categorical,3,threshold_binning,0.03635088136719756,0.391812865497076,0.014939309056956108,-0.002334267040149385
52,3,1,4,0,4,continuous,0,continuous_scalar,0.06086006873811432,0.40525332940193626,0.006059265811587755,-0.009803921568627416
52,3,2,19,2,2,continuous,0,continuous_scalar,0.24476050498740703,0.38058381247235734,0.010447687847068687,-0.009803921568627416
52,3,3,0,0,0,categorical,3,threshold_binning,0.035014396812184066,0.33161334709322327,-0.0051353874883286466,-0.025676937441643455
52,3,4,21,2,4,categorical,5,threshold_binning,0.17660186930727056,0.7476780185758515,0.3053663570691434,0.04154995331465916
52,3,5,15,1,7,continuous,0,continuous_scalar,0.07050912389657993,0.3101380903238488,0.01072779989188657,-0.015873015873015817
52,3,6,10,1,2,categorical,2,threshold_binning,0.08184731855112033,0.5079365079365079,0.09533146591970124,-0.015873015873015817
52,3,7,29,3,2,continuous,0,continuous_scalar,0.29405583634012616,0.4041967664258686,0.001336675020885547,-0.008133077792520593
53,2,0,30,3,6,continuous,0,continuous_scalar,0.13248208619936913,0.5611111111111111,0.019444444444444486,0.04166666666666663
53,2,1,27,3,3,continuous,0,continuous_scalar,0.044727197871778764,0.5011111111111111,0.019444444444444466,0.04166666666666663
53,2,2,19,2,3,categorical,2,prototype_discretization,0.07520081493869553,0.3716666666666667,0.0,0.02777777777777779
53,2,3,12,1,4,continuous,0,continuous_scalar,0.0008876202493476519,0.5333333333333333,0.00833333333333337,0.0
53,2,4,11,1,3,continuous,0,continuous_scalar,0.04525672007330728,0.4916666666666667,0.00833333333333337,0.01388888888888895
53,2,5,10,1,2,continuous,0,continuous_scalar,0.02603335403939096,0.5361111111111111,0.013888888888888928,0.02777777777777779
53,2,6,26,3,2,continuous,0,continuous_scalar,0.38121018915421817,0.5238888888888888,0.036111111111111094,0.04166666666666663
53,2,7,15,1,7,continuous,0,continuous_scalar,2.0757432876338296e-06,0.4577777777777778,0.00555555555555558,0.02777777777777779
53,2,8,24,3,0,continuous,0,continuous_scalar,0.219174561808391,0.8766666666666667,0.4923333333333333,0.525
53,2,9,4,0,4,continuous,0,continuous_scalar,0.07502537992221389,0.4761111111111111,0.03888888888888886,0.02777777777777779
54,4,0,25,3,0,continuous,0,continuous_scalar,0.47017506220055144,0.18878256631806328,-0.03845920813466451,-0.01157108611469665
54,4,1,11,1,3,categorical,3,threshold_binning,0.0022066962267708783,0.3001303969863808,-0.021457548536656067,0.024647006137878347
54,4,2,12,1,4,continuous,0,continuous_scalar,0.10727216420232027,0.22467795895787782,0.008454071283685893,-0.018472906403940892
54,4,3,16,2,0,categorical,4,prototype_discretization,0.07449850822402704,0.2486960301361924,0.008113590263691683,-0.06827731092436978
54,4,4,0,0,0,continuous,0,continuous_scalar,0.04604180353338553,0.31840243934564416,-0.004349200495245109,-0.0006157635467980427
54,4,5,32,3,7,continuous,0,continuous_scalar,0.07287701368639773,0.1875675034904244,0.004195094965886048,-0.06259055346276443
54,4,6,21,2,5,continuous,0,continuous_scalar,0.10571553277014174,0.3184189036116014,0.0027192381654856266,0.045438081188588275
54,4,7,3,0,3,continuous,0,continuous_scalar,0.024784605777653478,0.23857050657253498,-0.047496773003872415,-0.03317878875688207
54,4,8,7,0,7,continuous,0,continuous_scalar,0.05475774754975414,0.25816298306156316,-0.007852796290930154,-0.03256302521008403
54,4,9,20,2,4,continuous,0,continuous_scalar,0.04167086582899777,0.2907260082716472,0.013068675746160519,0.005070993914807309
55,3,0,24,3,2,categorical,2,threshold_binning,0.14797818068824167,0.6436781609195402,0.00844385499557918,0.0038461538461538325
55,3,1,15,2,1,continuous,0,continuous_scalar,0.0013366697576594985,0.35857648099027406,0.007692307692307665,0.016666666666666607
55,3,2,20,2,6,categorical,4,prototype_discretization,0.07192346758699722,0.4351458885941644,0.03615384615384611,0.016666666666666607
55,3,3,10,1,2,continuous,0,continuous_scalar,0.0008912916687189101,0.3724580017683466,0.012820512820512775,0.016666666666666607
55,3,4,9,1,1,categorical,2,prototype_discretization,0.11404247392935087,0.6091954022988505,0.026392572944297088,0.005172413793103403
55,3,5,19,2,5,continuous,0,continuous_scalar,0.2531447562845181,0.8054376657824934,0.07485411140583556,0.038461538461538436
55,3,6,27,3,5,continuous,0,continuous_scalar,0.022877573613929048,0.5582228116710876,0.018726790450928354,0.016666666666666607
55,3,7,0,0,0,continuous,0,continuous_scalar,0.05387911442650007,0.32135278514588855,0.018726790450928354,0.016666666666666607
55,3,8,13,1,5,continuous,0,continuous_scalar,0.07713263575795075,0.3175066312997348,0.028461538461538427,0.033333333333333326
55,3,9,22,3,0,continuous,0,continuous_scalar,0.07696020770820061,0.33947833775419983,0.03435897435897432,0.0461538461538461
55,3,10,4,0,4,continuous,0,continuous_scalar,0.1718482100712184,0.7388152077807252,0.06642793987621576,0.04363395225464195
55,3,11,5,0,5,categorical,4,threshold_binning,0.007985418506714852,0.337709991158267,0.013333333333333308,0.016666666666666607
56,3,0,27,3,2,continuous,0,continuous_scalar,0.2686651062935591,0.7182539682539683,0.3715873015873017,0.38333333333333336
56,3,1,11,1,3,continuous,0,continuous_scalar,0.0036278222424561447,0.3333333333333333,-0.005555555555555536,-0.01388888888888884
56,3,2,23,2,7,categorical,3,prototype_discretization,0.04474233085555764,0.3273809523809524,0.009682539682539671,0.001984126984126977
56,3,3,13,1,5,continuous,0,continuous_scalar,0.13523482820409835,0.4690476190476191,0.00952380952380949,0.015873015873015817
56,3,4,18,2,2,continuous,0,continuous_scalar,0.0006685534665679882,0.19603174603174603,0.0023809523809523946,0.031746031746031744
56,3,5,22,2,6,continuous,0,continuous_scalar,0.17036891954710282,0.31547619047619047,-0.03190476190476184,0.031746031746031744
56,3,6,5,0,5,continuous,0,continuous_scalar,0.07248491427694616,0.35555555555555557,-0.0034920634920634795,0.0
56,3,7,26,3,1,continuous,0,continuous_scalar,0.2988936808080092,0.36626984126984125,-0.012698412698412676,0.0
56,3,8,30,3,5,categorical,3,threshold_binning,0.00531384430570257,0.3646825396825397,0.0,0.0
57,3,0,32,3,8,categorical,4,prototype_discretization,0.0923446653670337,0.4990079365079365,-0.01180952380952377,0.002539682539682564
57,3,1,23,2,5,continuous,0,continuous_scalar,0.014247443689763528,0.3436507936507936,-0.0006349206349206104,0.02337301587301588
57,3,2,1,0,1,continuous,0,continuous_scalar,0.028121222462984326,0.25361111111111106,-0.023999999999999955,0.002539682539682564
57,3,3,9,1,1,continuous,0,continuous_scalar,0.18232458102354526,0.4720634920634921,0.015722222222222238,-0.013333333333333308
57,3,4,31,3,7,categorical,4,prototype_discretization,0.00747635199604377,0.5203571428571429,-1.1102230246251566e-17,0.0
57,3,5,25,3,1,categorical,2,threshold_binning,0.27131060939830626,0.4305555555555555,0.010182539682539704,0.03670634920634924
57,3,6,20,2,2,continuous,0,continuous_scalar,0.07310098406370184,0.23773809523809522,-0.006103174603174577,0.002539682539682564
