table_id,num_classes,model,train_accuracy,train_balanced_accuracy,test_accuracy,test_balanced_accuracy,test_macro_f1,test_auc,test_logloss
36,4,extra_trees,0.9711286089238845,0.9708284060113328,0.746268656716418,0.7463818860877685,0.7414507377922013,0.9340976264719725,0.6020989910224579
37,3,dummy,0.358600583090379,0.3333333333333333,0.36666666666666664,0.3333333333333333,0.17886178861788618,0.5,1.0962919518608565
37,3,logistic,0.8717201166180758,0.8721113574772111,0.7833333333333333,0.7791068580542264,0.7794002745222257,0.9270723927334966,0.5102850259179957
37,3,random_forest,1.0,1.0,0.85,0.8492822966507177,0.846825895663105,0.9536313066479947,0.45167786854620134
37,3,extra_trees,0.9912536443148688,0.9915496427691549,0.8333333333333334,0.8341307814992026,0.831328320802005,0.9450441513984519,0.5283528497373946
38,2,dummy,0.5411764705882353,0.5,0.5409836065573771,0.5,0.35106382978723405,0.5,0.6897841716416239
38,2,logistic,0.95,0.9518534002229655,1.0,1.0,1.0,1.0,0.04273544001636789
38,2,random_forest,0.9852941176470589,0.9864130434782609,0.9836065573770492,0.9848484848484849,0.9835357624831309,0.9956709956709957,0.08701630193353561
38,2,extra_trees,0.961764705882353,0.9646739130434783,0.9672131147540983,0.9696969696969697,0.9671336206896552,1.0,0.0825522809823791
39,3,dummy,0.4375,0.3333333333333333,0.4411764705882353,0.3333333333333333,0.20408163265306123,0.5,1.072878832109133
39,3,logistic,0.9713541666666666,0.9722985347985348,0.8970588235294118,0.9111111111111111,0.9024362708573235,0.9892446393762183,0.1864327811706687
39,3,random_forest,0.9921875,0.9916056166056166,0.9117647058823529,0.9166666666666666,0.9166666666666666,0.9936038011695906,0.13087770566254242
39,3,extra_trees,0.9921875,0.9928266178266179,0.8970588235294118,0.9055555555555556,0.9035414082954388,0.991045321637427,0.1963684890872085
40,2,dummy,0.5875299760191847,0.5,0.589041095890411,0.5,0.3706896551724138,0.5,0.6772103675819953
40,2,logistic,0.9304556354916067,0.9356193640246797,0.8767123287671232,0.8802325581395349,0.8743545611015491,0.951937984496124,0.2616466576628571
40,2,random_forest,0.9808153477218226,0.9828073089700997,0.9178082191780822,0.9251937984496124,0.9165396341463414,0.9775193798449613,0.2139827351659322
40,2,extra_trees,0.9808153477218226,0.9836734693877551,0.9041095890410958,0.9135658914728682,0.9029439696106363,0.9604651162790698,0.2843511121853452
41,2,dummy,0.5807291666666666,0.5,0.582089552238806,0.5,0.36792452830188677,0.5,0.6796123838338524
41,2,logistic,0.9739583333333334,0.9758516001448347,0.9552238805970149,0.9514652014652014,0.9537399309551209,0.9963369963369964,0.10654201171644574
41,2,random_forest,0.9947916666666666,0.9955156950672646,0.9701492537313433,0.9642857142857143,0.9689814814814814,0.9954212454212454,0.14765630377036987
41,2,extra_trees,0.9947916666666666,0.9955156950672646,0.9552238805970149,0.9514652014652014,0.9537399309551209,0.9981684981684982,0.14608176667912215
42,3,dummy,0.44675324675324674,0.3333333333333333,0.44776119402985076,0.3333333333333333,0.2061855670103093,0.5,1.0686653527790022
42,3,logistic,0.8961038961038961,0.9093749397178659,0.8208955223880597,0.8415032679738562,0.8259398496240601,0.9474503790398657,0.42940133754627235
42,3,random_forest,0.9922077922077922,0.9917520261686468,0.8507462686567164,0.8581699346405228,0.854775828460039,0.9541777447034017,0.4749608004544779
42,3,extra_trees,0.9948051948051948,0.9961240310077519,0.7611940298507462,0.7830065359477124,0.7657447387871009,0.9323242641890953,0.5645747731270744
43,4,dummy,0.2798913043478261,0.25,0.2727272727272727,0.25,0.10714285714285714,0.5,1.3841419728446651
43,4,logistic,0.8695652173913043,0.866786070259803,0.8181818181818182,0.817544934640523,0.8103438743918621,0.9610256185807657,0.44787756092999814
43,4,random_forest,0.9891304347826086,0.9888156800902858,0.8636363636363636,0.8625816993464053,0.8594232669942868,0.9796131230269887,0.36408027636758555
43,4,extra_trees,0.9836956521739131,0.9849721131997521,0.9242424242424242,0.9233660130718955,0.9231956388206388,0.9806487872926949,0.3782857455130834
44,4,dummy,0.37752161383285304,0.25,0.3770491803278688,0.25,0.13690476190476192,0.5,1.341633968099335
44,4,logistic,0.7118155619596542,0.7349752061681842,0.6065573770491803,0.6147891963109353,0.60408424422873,0.8785032421539449,0.7778840573630044
44,4,random_forest,0.9942363112391931,0.9933647634014318,0.7868852459016393,0.757806324110672,0.765988578484334,0.9248909151761391,0.7352946094958492
44,4,extra_trees,0.9510086455331412,0.9636351579567524,0.7049180327868853,0.687697628458498,0.6866883116883117,0.8777342601280163,0.8348672151363629
45,3,dummy,0.4080604534005038,0.3333333333333333,0.4084507042253521,0.3333333333333333,0.19333333333333333,0.5,1.0856673765844214
45,3,logistic,0.7581863979848866,0.770634433716871,0.7323943661971831,0.7587774294670847,0.7345848595848595,0.9171453116251724,0.5332002389264462
45,3,random_forest,0.9848866498740554,0.9876543209876543,0.7323943661971831,0.7389759665621735,0.7419172164934876,0.8945064128054566,0.6188644826468095
45,3,extra_trees,0.9672544080604534,0.9710445212237326,0.704225352112676,0.715987460815047,0.7159146472647616,0.881421011455784,0.6181281213409681
46,4,dummy,0.3278236914600551,0.25,0.3333333333333333,0.25,0.125,0.5,1.3400196733659893
46,4,logistic,0.6749311294765841,0.7092023060329349,0.7777777777777778,0.7780303030303031,0.7757866523720183,0.900889462143615,0.7722913969642606
46,4,random_forest,0.9807162534435262,0.9834401399817222,0.9047619047619048,0.9063311688311688,0.9100606673407482,0.9796686563713142,0.5125468669457636
46,4,extra_trees,0.9752066115702479,0.9808207765864967,0.746031746031746,0.7746753246753246,0.7541221033868092,0.9429386551064292,0.7228552404044395
47,2,dummy,0.5939226519337016,0.5,0.59375,0.5,0.37254901960784315,0.5,0.6754646442461096
47,2,logistic,0.9475138121546961,0.9515108368928966,0.921875,0.9281376518218624,0.9202988792029887,0.9858299595141701,0.16229530392906913
47,2,random_forest,0.994475138121547,0.9953488372093023,0.9375,0.9291497975708503,0.9343589743589744,0.9919028340080971,0.16340548948137873
47,2,extra_trees,0.9834254143646409,0.9849707324790381,0.921875,0.9342105263157895,0.9209290832715591,0.9929149797570851,0.2435144739914336
48,4,dummy,0.28,0.25,0.27631578947368424,0.25,0.10824742268041238,0.5,1.3813746610161983
48,4,logistic,0.7905882352941176,0.7886524892976059,0.7894736842105263,0.7941337719298245,0.794878011983275,0.9215021142869134,0.6654144043625853
