table_id,num_classes,feature_column,global_node_id,layer,node_in_layer,feature_type,cardinality,observation_type,gt_importance,single_feature_balanced_accuracy,permutation_importance,drop_column_importance
33,4,5,2,0,2,continuous,0,continuous_scalar,0.0039056631717150963,0.27920227920227914,-0.011111111111111117,0.00925925925925919
33,4,6,1,0,1,continuous,0,continuous_scalar,0.029055011552254262,0.3561253561253561,0.008333333333333349,0.03009259259259256
33,4,7,25,3,5,continuous,0,continuous_scalar,0.026877355778571078,0.4132834757834758,-0.03518518518518519,-0.11342592592592593
33,4,8,13,1,5,continuous,0,continuous_scalar,0.016452340989496946,0.24056267806267806,-0.002314814814814814,0.01157407407407407
33,4,9,22,3,2,categorical,2,prototype_discretization,0.029074429628619943,0.30128205128205127,0.030911680911680894,0.0023148148148147696
33,4,10,20,3,0,continuous,0,continuous_scalar,0.0017428458118907038,0.27777777777777773,0.013710826210826199,-0.04629629629629628
33,4,11,15,2,1,continuous,0,continuous_scalar,0.08004445864975814,0.3730413105413105,0.13707264957264959,0.07086894586894588
33,4,12,6,0,6,continuous,0,continuous_scalar,0.16531229602285027,0.31534900284900286,0.03842592592592593,-0.04629629629629628
33,4,13,4,0,4,categorical,4,prototype_discretization,0.10947338877832946,0.468482905982906,0.0461182336182336,0.04700854700854695
33,4,14,17,2,3,continuous,0,continuous_scalar,0.19239462100616309,0.4887820512820513,0.09230769230769229,0.02314814814814814
34,4,0,0,0,0,continuous,0,continuous_scalar,0.016078538363258493,0.3245320855614973,0.012045454545454515,0.02720588235294119
34,4,1,30,3,5,continuous,0,continuous_scalar,0.12182964422390373,0.5078208556149733,0.02720588235294117,0.02720588235294119
34,4,2,17,2,1,categorical,2,prototype_discretization,0.0015785883729556554,0.2580213903743315,0.011363636363636354,0.026069518716577478
34,4,3,27,3,2,continuous,0,continuous_scalar,0.007650623123993162,0.30768716577540106,0.045788770053475925,0.012499999999999956
34,4,4,12,1,4,categorical,2,threshold_binning,0.12630032814547665,0.4852941176470588,0.032352941176470564,0.02386363636363631
34,4,5,21,2,5,categorical,4,threshold_binning,0.17404265330074642,0.5329545454545455,0.038556149732620316,0.011363636363636354
34,4,6,26,3,1,continuous,0,continuous_scalar,0.25131659334604156,0.6766042780748663,0.15772727272727274,0.055548128342245984
34,4,7,9,1,1,continuous,0,continuous_scalar,0.05104781642770333,0.2927139037433155,0.01315508021390377,0.0022058823529411686
34,4,8,10,1,2,continuous,0,continuous_scalar,0.003077944239953675,0.23001336898395724,0.014705882352941124,0.02720588235294119
34,4,9,3,0,3,categorical,4,threshold_binning,0.19125170744617265,0.4435828877005348,0.0,0.0
34,4,10,15,1,7,continuous,0,continuous_scalar,0.015787190840874023,0.23255347593582887,0.01831550802139035,0.02720588235294119
34,4,11,6,0,6,categorical,3,threshold_binning,0.04003837216892064,0.39939839572192515,0.022914438502673808,0.02386363636363631
35,2,0,4,0,4,continuous,0,continuous_scalar,6.68233907486616e-05,0.5245535714285714,0.0,0.0
35,2,1,0,0,0,continuous,0,continuous_scalar,0.23964501635414495,0.6986607142857143,0.0,0.0
35,2,2,5,0,5,continuous,0,continuous_scalar,0.0013200503153019136,0.4330357142857143,0.0,0.0
35,2,3,17,2,0,continuous,0,continuous_scalar,0.20602370556196306,0.8504464285714286,0.00625,0.0
